Image,Caption
http://134.100.15.200/flickr8k/Images/2541104331_a2d65cfa54.jpg,A black and white dog is splashing in a stream .
http://134.100.15.200/flickr8k/Images/2541104331_a2d65cfa54.jpg,A young girl plays in fountain water .
http://134.100.15.200/flickr8k/Images/2541104331_a2d65cfa54.jpg,A person swimming in water nearby rocks and a small waterfall .
http://134.100.15.200/flickr8k/Images/2542662402_d781dd7f7c.jpg,A dog wading in the water with a ball in his mouth
http://134.100.15.200/flickr8k/Images/2542662402_d781dd7f7c.jpg,A dog jumps to catch a red Frisbee in the yard .
http://134.100.15.200/flickr8k/Images/254295381_d98fa049f4.jpg,A little girl in a red snowsuit sits on a snowball in a backyard .
http://134.100.15.200/flickr8k/Images/254295381_d98fa049f4.jpg,A little girl jumps rope through a parking lot
http://134.100.15.200/flickr8k/Images/2543589122_ec3e55f434.jpg,Dogs pulling a sled in a sled race .
http://134.100.15.200/flickr8k/Images/2543589122_ec3e55f434.jpg,A dog wearing a red harness runs across a field
http://134.100.15.200/flickr8k/Images/2543589122_ec3e55f434.jpg,a dog is making a splash in a blue paddling pool .
http://134.100.15.200/flickr8k/Images/2543589122_ec3e55f434.jpg,dogs playing in a stream
http://134.100.15.200/flickr8k/Images/2543589122_ec3e55f434.jpg,Three Orca whales jump in a pool at seaworld .
http://134.100.15.200/flickr8k/Images/2543589122_ec3e55f434.jpg,A dog stands in a tide pool
http://134.100.15.200/flickr8k/Images/2543589122_ec3e55f434.jpg,Children play in an inflatable pool .
http://134.100.15.200/flickr8k/Images/2543589122_ec3e55f434.jpg,Child in blue trunks splashing in blue kiddie pool
http://134.100.15.200/flickr8k/Images/2544182005_3aa1332bf9.jpg,A young child is riding a purple bike .
http://134.100.15.200/flickr8k/Images/2544182005_3aa1332bf9.jpg,a young person playing in the snow with two black dogs .
http://134.100.15.200/flickr8k/Images/2544426580_317b1f1f73.jpg,A baby wearing a white gown waves a Muslim flag .
http://134.100.15.200/flickr8k/Images/2549968784_39bfbe44f9.jpg,A young child is wearing blue goggles and sitting in a float in a pool .
http://134.100.15.200/flickr8k/Images/2553550034_5901aa9d6c.jpg,A grey dog walks on top of a fallen tree in the woods .
http://134.100.15.200/flickr8k/Images/2553550034_5901aa9d6c.jpg,"Boy in pajamas , with red and yellow toy , seated on tire near plants ."
http://134.100.15.200/flickr8k/Images/2553550034_5901aa9d6c.jpg,A brown dog hops over a fallen tree branch .
http://134.100.15.200/flickr8k/Images/2553550034_5901aa9d6c.jpg,A man wearing red shorts is holding onto the rocks beside the water .
http://134.100.15.200/flickr8k/Images/2553550034_5901aa9d6c.jpg,Three cyclists ride through cordoned pathway near woods .
http://134.100.15.200/flickr8k/Images/2554081584_233bdf289a.jpg,The person in the yellow shirt is sitting with a child at a wooden picnic table .
http://134.100.15.200/flickr8k/Images/2554081584_233bdf289a.jpg,A teenage boy climbs an indoor climbing wall .
http://134.100.15.200/flickr8k/Images/2559503010_84f20b3bc9.jpg,A man walks toward a car in a parking lot .
http://134.100.15.200/flickr8k/Images/2559503010_84f20b3bc9.jpg,A man is hiking on a mountaintop on a cloudy day .
http://134.100.15.200/flickr8k/Images/2559503010_84f20b3bc9.jpg,People are enjoying drinks at a table outside a large brick building .
http://134.100.15.200/flickr8k/Images/2559503010_84f20b3bc9.jpg,People are standing around a scenic lookout on a sunny day .
http://134.100.15.200/flickr8k/Images/2559921948_06af25d566.jpg,A young boy in swimming trunks is walking with his arms outstretched on the beach .
http://134.100.15.200/flickr8k/Images/2559921948_06af25d566.jpg,A little boy is jumping out of the pool .
http://134.100.15.200/flickr8k/Images/2559921948_06af25d566.jpg,A little boy being splashed by water on his head
http://134.100.15.200/flickr8k/Images/2559921948_06af25d566.jpg,A boy is on the beach with a paddle in his hand as he walks through the ocean water .
http://134.100.15.200/flickr8k/Images/256085101_2c2617c5d0.jpg,A dog is chewing on someone 's finger .
http://134.100.15.200/flickr8k/Images/256085101_2c2617c5d0.jpg,The large brown dog is chasing after the little brown dog .
http://134.100.15.200/flickr8k/Images/256085101_2c2617c5d0.jpg,A brown dog leaps into the air next to a black dog on a sandy bay .
http://134.100.15.200/flickr8k/Images/256085101_2c2617c5d0.jpg,A small dog bites a ladies fingers .
http://134.100.15.200/flickr8k/Images/256085101_2c2617c5d0.jpg,A brown dog jumps over an obstacle .
http://134.100.15.200/flickr8k/Images/2573625591_70291c894a.jpg,Two girls in soccer strips are playing on a sports field .
http://134.100.15.200/flickr8k/Images/2573625591_70291c894a.jpg,Men playing soccer in a field
http://134.100.15.200/flickr8k/Images/2573625591_70291c894a.jpg,"Two dogs fight over a stick on a grassy field , a lake in the background ."
http://134.100.15.200/flickr8k/Images/2573625591_70291c894a.jpg,A collie plays with a white ball in a field of green grass .
http://134.100.15.200/flickr8k/Images/2575647360_f5de38c751.jpg,People waiting to cross the street in front of a pharmacy with lit up sign .
http://134.100.15.200/flickr8k/Images/2575647360_f5de38c751.jpg,A white dog jumps to catch a blue ball in a living room .
http://134.100.15.200/flickr8k/Images/2575647360_f5de38c751.jpg,A man and woman look back at the camera while standing in front of a red art structure .
http://134.100.15.200/flickr8k/Images/2577972703_a22c5f2a87.jpg,A brown dog sitting on grass
http://134.100.15.200/flickr8k/Images/2577972703_a22c5f2a87.jpg,A little girl wearing a pink shirt jumps off a swing .
http://134.100.15.200/flickr8k/Images/2577972703_a22c5f2a87.jpg,a girl wearfing pink swings over a creek .
http://134.100.15.200/flickr8k/Images/2577972703_a22c5f2a87.jpg,A young girl is wearing a purple shirt and pink headband .
http://134.100.15.200/flickr8k/Images/2577972703_a22c5f2a87.jpg,A kid hangs upside down on the monkey bars at a playground .
http://134.100.15.200/flickr8k/Images/2581066814_179d28f306.jpg,A group of people walking a city street in warm weather .
http://134.100.15.200/flickr8k/Images/2581066814_179d28f306.jpg,A woman riding a bike in a park
http://134.100.15.200/flickr8k/Images/2581066814_179d28f306.jpg,A man on a scenic canoe trip .
http://134.100.15.200/flickr8k/Images/2581066814_179d28f306.jpg,A man in a green and silver Mardi Gras costume in a parade .
http://134.100.15.200/flickr8k/Images/2587818583_4aa8e7b174.jpg,a white woman in a green sweater holds a smiling child whilst a smiling boy in a yellow shirt looks on .
http://134.100.15.200/flickr8k/Images/2587818583_4aa8e7b174.jpg,"A smiling boy in an orange shirt with a safari hat sits at the playground , while a boy in a blue shirt looks on ."
http://134.100.15.200/flickr8k/Images/2587818583_4aa8e7b174.jpg,A woman is holding up a child as they coming splashing down a slide into a pool .
http://134.100.15.200/flickr8k/Images/2587818583_4aa8e7b174.jpg,Children play in an inflatable pool .
http://134.100.15.200/flickr8k/Images/2587818583_4aa8e7b174.jpg,Child in blue trunks splashing in blue kiddie pool
http://134.100.15.200/flickr8k/Images/2588927489_f4da2f11ec.jpg,Two children playing with a ball on the grass .
http://134.100.15.200/flickr8k/Images/2588927489_f4da2f11ec.jpg,A young boy kicks a soccer ball while six others play but are dressed as referee .
http://134.100.15.200/flickr8k/Images/2588927489_f4da2f11ec.jpg,A dog jumps to catch a red Frisbee in the yard .
http://134.100.15.200/flickr8k/Images/2588927489_f4da2f11ec.jpg,A group of five adults stand posing in front of buildings .
http://134.100.15.200/flickr8k/Images/2589241160_3832440850.jpg,Three girls play in the sand .
http://134.100.15.200/flickr8k/Images/2589241160_3832440850.jpg,A dog with a ball in his mouth running down a road covered in leaves .
http://134.100.15.200/flickr8k/Images/2589241160_3832440850.jpg,A dog wearing a red harness runs across a field
http://134.100.15.200/flickr8k/Images/2589241160_3832440850.jpg,A dog walks on a log across a small river .
http://134.100.15.200/flickr8k/Images/2589241160_3832440850.jpg,a grey dog swimming through a river with a stick in his mouth
http://134.100.15.200/flickr8k/Images/2589241160_3832440850.jpg,A tan dog jumps into water .
http://134.100.15.200/flickr8k/Images/2594042571_2e4666507e.jpg,a white woman in a green sweater holds a smiling child whilst a smiling boy in a yellow shirt looks on .
http://134.100.15.200/flickr8k/Images/2594042571_2e4666507e.jpg,"A smiling boy in an orange shirt with a safari hat sits at the playground , while a boy in a blue shirt looks on ."
http://134.100.15.200/flickr8k/Images/2594042571_2e4666507e.jpg,two men sit on a chairlift .
http://134.100.15.200/flickr8k/Images/2594902417_f65d8866a8.jpg,A man with a big backpack is walking through a grass trail up a hill .
http://134.100.15.200/flickr8k/Images/2594902417_f65d8866a8.jpg,"A dog in a grassy field , looking up ."
http://134.100.15.200/flickr8k/Images/2594902417_f65d8866a8.jpg,Two dogs run through a field .
http://134.100.15.200/flickr8k/Images/2594902417_f65d8866a8.jpg,Brown and white dog runs through brush .
http://134.100.15.200/flickr8k/Images/2595186208_9b16fa0ee3.jpg,A grey dog walks on top of a fallen tree in the woods .
http://134.100.15.200/flickr8k/Images/2595186208_9b16fa0ee3.jpg,A dog walks on a log across a small river .
http://134.100.15.200/flickr8k/Images/2595186208_9b16fa0ee3.jpg,two conoes float down the river .
http://134.100.15.200/flickr8k/Images/2595186208_9b16fa0ee3.jpg,dogs playing in a stream
http://134.100.15.200/flickr8k/Images/2595186208_9b16fa0ee3.jpg,"A dog , possibly a basset hound , stands nose-deep in pond water ."
http://134.100.15.200/flickr8k/Images/2595186208_9b16fa0ee3.jpg,A man jumping off of some logs .
http://134.100.15.200/flickr8k/Images/2595186208_9b16fa0ee3.jpg,A shaggy dog runs down a dirt trail in a lush forest .
http://134.100.15.200/flickr8k/Images/2599444370_9e40103027.jpg,A black dog is coming out of the ocean water on the beach with something in its mouth .
http://134.100.15.200/flickr8k/Images/2599444370_9e40103027.jpg,Two black dogs are dog paddling in a sparkling blue pool .
http://134.100.15.200/flickr8k/Images/2599444370_9e40103027.jpg,A swimmer is doing the backstroke in the swimming pool .
http://134.100.15.200/flickr8k/Images/2600867924_cd502fc911.jpg,A dog wearing a red harness runs across a field
http://134.100.15.200/flickr8k/Images/2600867924_cd502fc911.jpg,Men playing soccer in a field
http://134.100.15.200/flickr8k/Images/2600867924_cd502fc911.jpg,Two dogs are standing together on a patio .
http://134.100.15.200/flickr8k/Images/2600867924_cd502fc911.jpg,A soccer player tries to kick the ball in the goal .
http://134.100.15.200/flickr8k/Images/2600867924_cd502fc911.jpg,Two dogs run through a field .
http://134.100.15.200/flickr8k/Images/2600867924_cd502fc911.jpg,a dog runs through the long grass .
http://134.100.15.200/flickr8k/Images/2602085456_d1beebcb29.jpg,A young girl with makeup and jewelry smiles .
http://134.100.15.200/flickr8k/Images/2602085456_d1beebcb29.jpg,A topless woman is covered in mud .
http://134.100.15.200/flickr8k/Images/2602085456_d1beebcb29.jpg,A woman in a pink sweater looks pensive next to a crowd of laughing women .
http://134.100.15.200/flickr8k/Images/2602085456_d1beebcb29.jpg,A naked woman wearing body paint riding a bicycle .
http://134.100.15.200/flickr8k/Images/2602258549_7401a3cdae.jpg,Two men and a woman smile at the camera .
http://134.100.15.200/flickr8k/Images/2602258549_7401a3cdae.jpg,Two woman and a child look at each other while a night party scene goes on behind them .
http://134.100.15.200/flickr8k/Images/2603792708_18a97bac97.jpg,A person on the beach beside the ocean at sunset .
http://134.100.15.200/flickr8k/Images/2603792708_18a97bac97.jpg,A sunset sky over rippling water .
http://134.100.15.200/flickr8k/Images/260520547_944f9f4c91.jpg,A person on the beach beside the ocean at sunset .
http://134.100.15.200/flickr8k/Images/260520547_944f9f4c91.jpg,A man is sky surfing on the water .
http://134.100.15.200/flickr8k/Images/260520547_944f9f4c91.jpg,A person on a dirt bike is riding up a sandy hill .
http://134.100.15.200/flickr8k/Images/260520547_944f9f4c91.jpg,A line of people staring at the vehicles on the dirt track
http://134.100.15.200/flickr8k/Images/2607462776_78e639d891.jpg,A grey dog walks on top of a fallen tree in the woods .
http://134.100.15.200/flickr8k/Images/2607462776_78e639d891.jpg,Two dogs in motion in a grassy field with small trees .
http://134.100.15.200/flickr8k/Images/2607462776_78e639d891.jpg,A brown dog hops over a fallen tree branch .
http://134.100.15.200/flickr8k/Images/260828892_7925d27865.jpg,A person on the beach beside the ocean at sunset .
http://134.100.15.200/flickr8k/Images/260828892_7925d27865.jpg,a white woman in a green sweater holds a smiling child whilst a smiling boy in a yellow shirt looks on .
http://134.100.15.200/flickr8k/Images/260828892_7925d27865.jpg,Naked people riding bikes .
http://134.100.15.200/flickr8k/Images/260828892_7925d27865.jpg,A dog stands at the top of a mountain and looks on .
http://134.100.15.200/flickr8k/Images/260828892_7925d27865.jpg,A black dog walks on the beach near the rocks .
http://134.100.15.200/flickr8k/Images/2608289957_044849f73e.jpg,A couple is sitting in a restaurant holding hands .
http://134.100.15.200/flickr8k/Images/2608289957_044849f73e.jpg,Little kids stand together and raise their hands in the air .
http://134.100.15.200/flickr8k/Images/2610447973_89227ff978.jpg,Man fly fishing in a small river with steam in the background .
http://134.100.15.200/flickr8k/Images/2610447973_89227ff978.jpg,Two people are sitting next to a wood-stacked campfire at night .
http://134.100.15.200/flickr8k/Images/2610447973_89227ff978.jpg,A child holds sparklers in the dark .
http://134.100.15.200/flickr8k/Images/2612488996_9450de0e54.jpg,"A young girl in front of a silver car wearing boots , demonstrates some interesting moves ."
http://134.100.15.200/flickr8k/Images/261490838_2f3ac98b12.jpg,A smaller dog sniffs a larger dog in the hills .
http://134.100.15.200/flickr8k/Images/261490838_2f3ac98b12.jpg,A black dog jumping off a river bank near a wooded area .
http://134.100.15.200/flickr8k/Images/261490838_2f3ac98b12.jpg,a dog jumps through a black hulahoop .
http://134.100.15.200/flickr8k/Images/261490838_2f3ac98b12.jpg,A black and white dog runs over snow by a tree and bench .
